,date,store,item,sales
74646,2017-05-26,1,5,19
74647,2017-05-27,1,5,23
74648,2017-05-28,1,5,23
74649,2017-05-29,1,5,17
74650,2017-05-30,1,5,20
74651,2017-05-31,1,5,27
74652,2017-06-01,1,5,27
74653,2017-06-02,1,5,19
74654,2017-06-03,1,5,27
74655,2017-06-04,1,5,36
74656,2017-06-05,1,5,21
74657,2017-06-06,1,5,20
74658,2017-06-07,1,5,21
74659,2017-06-08,1,5,24
74660,2017-06-09,1,5,24
74661,2017-06-10,1,5,27
74662,2017-06-11,1,5,25
74663,2017-06-12,1,5,25
74664,2017-06-13,1,5,32
74665,2017-06-14,1,5,21
74666,2017-06-15,1,5,22
74667,2017-06-16,1,5,33
74668,2017-06-17,1,5,23
74669,2017-06-18,1,5,20
74670,2017-06-19,1,5,19
74671,2017-06-20,1,5,24
74672,2017-06-21,1,5,17
74673,2017-06-22,1,5,20
74674,2017-06-23,1,5,24
74675,2017-06-24,1,5,20
74676,2017-06-25,1,5,24
74677,2017-06-26,1,5,16
74678,2017-06-27,1,5,16
74679,2017-06-28,1,5,14
74680,2017-06-29,1,5,23
74681,2017-06-30,1,5,22
74682,2017-07-01,1,5,26
74683,2017-07-02,1,5,26
74684,2017-07-03,1,5,18
74685,2017-07-04,1,5,23
74686,2017-07-05,1,5,22
74687,2017-07-06,1,5,26
74688,2017-07-07,1,5,21
74689,2017-07-08,1,5,25
74690,2017-07-09,1,5,23
74691,2017-07-10,1,5,18
74692,2017-07-11,1,5,12
74693,2017-07-12,1,5,22
74694,2017-07-13,1,5,23
74695,2017-07-14,1,5,20
74696,2017-07-15,1,5,37
74697,2017-07-16,1,5,25
74698,2017-07-17,1,5,21
74699,2017-07-18,1,5,19
74700,2017-07-19,1,5,16
74701,2017-07-20,1,5,29
74702,2017-07-21,1,5,17
74703,2017-07-22,1,5,26
74704,2017-07-23,1,5,21
74705,2017-07-24,1,5,23
74706,2017-07-25,1,5,25
74707,2017-07-26,1,5,22
74708,2017-07-27,1,5,25
74709,2017-07-28,1,5,28
74710,2017-07-29,1,5,27
74711,2017-07-30,1,5,22
74712,2017-07-31,1,5,11
74713,2017-08-01,1,5,18
74714,2017-08-02,1,5,13
74715,2017-08-03,1,5,22
74716,2017-08-04,1,5,21
74717,2017-08-05,1,5,18
74718,2017-08-06,1,5,21
74719,2017-08-07,1,5,15
74720,2017-08-08,1,5,16
74721,2017-08-09,1,5,20
74722,2017-08-10,1,5,19
74723,2017-08-11,1,5,25
74724,2017-08-12,1,5,25
74725,2017-08-13,1,5,25
74726,2017-08-14,1,5,22
74727,2017-08-15,1,5,16
74728,2017-08-16,1,5,21
74729,2017-08-17,1,5,21
74730,2017-08-18,1,5,27
74731,2017-08-19,1,5,19
74732,2017-08-20,1,5,26
74733,2017-08-21,1,5,15
74734,2017-08-22,1,5,21
74735,2017-08-23,1,5,25
74736,2017-08-24,1,5,24
74737,2017-08-25,1,5,18
74738,2017-08-26,1,5,19
74739,2017-08-27,1,5,28
74740,2017-08-28,1,5,19
74741,2017-08-29,1,5,16
74742,2017-08-30,1,5,18
74743,2017-08-31,1,5,24
74744,2017-09-01,1,5,26
74745,2017-09-02,1,5,25
74746,2017-09-03,1,5,23
74747,2017-09-04,1,5,17
74748,2017-09-05,1,5,7
74749,2017-09-06,1,5,19
74750,2017-09-07,1,5,25
74751,2017-09-08,1,5,12
74752,2017-09-09,1,5,26
74753,2017-09-10,1,5,23
74754,2017-09-11,1,5,13
74755,2017-09-12,1,5,17
74756,2017-09-13,1,5,20
74757,2017-09-14,1,5,18
74758,2017-09-15,1,5,18
74759,2017-09-16,1,5,22
74760,2017-09-17,1,5,25
74761,2017-09-18,1,5,14
74762,2017-09-19,1,5,18
74763,2017-09-20,1,5,16
74764,2017-09-21,1,5,16
74765,2017-09-22,1,5,20
74766,2017-09-23,1,5,28
74767,2017-09-24,1,5,35
74768,2017-09-25,1,5,14
74769,2017-09-26,1,5,15
74770,2017-09-27,1,5,19
74771,2017-09-28,1,5,21
74772,2017-09-29,1,5,18
74773,2017-09-30,1,5,19
74774,2017-10-01,1,5,20
74775,2017-10-02,1,5,15
74776,2017-10-03,1,5,22
74777,2017-10-04,1,5,15
74778,2017-10-05,1,5,19
74779,2017-10-06,1,5,22
74780,2017-10-07,1,5,19
74781,2017-10-08,1,5,20
74782,2017-10-09,1,5,14
74783,2017-10-10,1,5,14
74784,2017-10-11,1,5,17
74785,2017-10-12,1,5,12
74786,2017-10-13,1,5,14
74787,2017-10-14,1,5,28
74788,2017-10-15,1,5,18
74789,2017-10-16,1,5,12
74790,2017-10-17,1,5,13
74791,2017-10-18,1,5,21
74792,2017-10-19,1,5,11
74793,2017-10-20,1,5,22
74794,2017-10-21,1,5,31
74795,2017-10-22,1,5,19
74796,2017-10-23,1,5,16
74797,2017-10-24,1,5,12
74798,2017-10-25,1,5,23
74799,2017-10-26,1,5,26
74800,2017-10-27,1,5,22
74801,2017-10-28,1,5,16
74802,2017-10-29,1,5,21
74803,2017-10-30,1,5,14
74804,2017-10-31,1,5,17
74805,2017-11-01,1,5,11
74806,2017-11-02,1,5,18
74807,2017-11-03,1,5,15
74808,2017-11-04,1,5,21
74809,2017-11-05,1,5,28
74810,2017-11-06,1,5,15
74811,2017-11-07,1,5,17
74812,2017-11-08,1,5,18
74813,2017-11-09,1,5,16
74814,2017-11-10,1,5,15
74815,2017-11-11,1,5,22
74816,2017-11-12,1,5,28
74817,2017-11-13,1,5,12
74818,2017-11-14,1,5,15
74819,2017-11-15,1,5,19
74820,2017-11-16,1,5,19
74821,2017-11-17,1,5,20
74822,2017-11-18,1,5,26
74823,2017-11-19,1,5,20
74824,2017-11-20,1,5,15
74825,2017-11-21,1,5,20
74826,2017-11-22,1,5,14
74827,2017-11-23,1,5,23
74828,2017-11-24,1,5,24
74829,2017-11-25,1,5,25
74830,2017-11-26,1,5,32
74831,2017-11-27,1,5,20
74832,2017-11-28,1,5,18
74833,2017-11-29,1,5,9
74834,2017-11-30,1,5,20
74835,2017-12-01,1,5,13
74836,2017-12-02,1,5,18
74837,2017-12-03,1,5,19
74838,2017-12-04,1,5,13
74839,2017-12-05,1,5,16
74840,2017-12-06,1,5,15
74841,2017-12-07,1,5,10
74842,2017-12-08,1,5,6
74843,2017-12-09,1,5,14
74844,2017-12-10,1,5,18
74845,2017-12-11,1,5,11
74846,2017-12-12,1,5,13
74847,2017-12-13,1,5,16
74848,2017-12-14,1,5,9
74849,2017-12-15,1,5,23
74850,2017-12-16,1,5,23
74851,2017-12-17,1,5,16
74852,2017-12-18,1,5,10
74853,2017-12-19,1,5,9
74854,2017-12-20,1,5,11
74855,2017-12-21,1,5,14
74856,2017-12-22,1,5,6
74857,2017-12-23,1,5,19
74858,2017-12-24,1,5,15
74859,2017-12-25,1,5,12
74860,2017-12-26,1,5,10
74861,2017-12-27,1,5,6
74862,2017-12-28,1,5,15
74863,2017-12-29,1,5,17
74864,2017-12-30,1,5,22
74865,2017-12-31,1,5,17
